_id	artists	audio_features.acousticness	audio_features.analysis_url	audio_features.danceability	audio_features.duration_ms	audio_features.energy	audio_features.id	audio_features.instrumentalness	audio_features.key	audio_features.liveness	audio_features.loudness	audio_features.mode	audio_features.speechiness	audio_features.tempo	audio_features.time_signature	audio_features.track_href	audio_features.type	audio_features.uri	audio_features.valence	name	tags	type	class
5def6aa254d79fcf0de3edf1	Carrie Underwood	0.11	https://api.spotify.com/v1/audio-analysis/1Fo2N5iXRi37maMboaig7O	0.476	177253	0.84	1Fo2N5iXRi37maMboaig7O	0	2	0.046	-2.259	1	0.058	156.254	4	https://api.spotify.com/v1/tracks/1Fo2N5iXRi37maMboaig7O	audio_features	spotify:track:1Fo2N5iXRi37maMboaig7O	0.648	Undo It	"['Breakup', 'Heartache', 'New Love']"	Hit	Love
5def6aa254d79fcf0de3edf3	Taylor Swift	0.0583	https://api.spotify.com/v1/audio-analysis/2IZ00ed83ygPIiacYScWUE	0.419	311040	0.454	2IZ00ed83ygPIiacYScWUE	0.00000378	5	0.0974	-6.809	1	0.0335	200.017	4	https://api.spotify.com/v1/tracks/2IZ00ed83ygPIiacYScWUE	audio_features	spotify:track:2IZ00ed83ygPIiacYScWUE	0.288	Untouchable	"['Affection/Fondness', 'New Love']"	Non-hit	Love
5def6aa254d79fcf0de3edf5	Mariah Carey Featuring Nicki Minaj	0.0999	https://api.spotify.com/v1/audio-analysis/2TT3V379NnIIjPZyGuiUQy	0.825	221253	0.549	2TT3V379NnIIjPZyGuiUQy	0	7	0.0472	-5.225	0	0.271	73.51	4	https://api.spotify.com/v1/tracks/2TT3V379NnIIjPZyGuiUQy	audio_features	spotify:track:2TT3V379NnIIjPZyGuiUQy	0.797	Up Out My Face	"['D-I-V-O-R-C-E', 'Breakup', 'Girls Night Out']"	Non-hit	Breakup
5def6aa254d79fcf0de3edf7	Kings Of Leon	0.00552	https://api.spotify.com/v1/audio-analysis/5VGlqQANWDKJFl0MBG3sg2	0.276	230760	0.715	5VGlqQANWDKJFl0MBG3sg2	0.000417	0	0.201	-5.356	1	0.0432	137.028	4	https://api.spotify.com/v1/tracks/5VGlqQANWDKJFl0MBG3sg2	audio_features	spotify:track:5VGlqQANWDKJFl0MBG3sg2	0.173	Use Somebody	"['In Love', 'Late Night']"	Hit	Love
5def6aa254d79fcf0de3edf9	Beyonce Featuring Lady Gaga	0.00203	https://api.spotify.com/v1/audio-analysis/2nX9948PslVYrrHUf6w0eL	0.32	304693	0.782	2nX9948PslVYrrHUf6w0eL	0.000851	8	0.39	-7.37	1	0.374	78.05	4	https://api.spotify.com/v1/tracks/2nX9948PslVYrrHUf6w0eL	audio_features	spotify:track:2nX9948PslVYrrHUf6w0eL	0.527	Video Phone	"['Girls Night Out', 'Partying', 'Seduction', 'Sex']"	Non-hit	Love
5def6aa254d79fcf0de3edfc	3OH!3	0.0163	https://api.spotify.com/v1/audio-analysis/5jzX4dWVQeBTtfBaXnMRt5	0.791	192573	0.713	5jzX4dWVQeBTtfBaXnMRt5	0	5	0.189	-3.742	0	0.254	130.012	4	https://api.spotify.com/v1/tracks/5jzX4dWVQeBTtfBaXnMRt5	audio_features	spotify:track:5jzX4dWVQeBTtfBaXnMRt5	0.514	Don't Trust Me	"['Cool & Cocky', 'Mischievous', 'Jealousy', 'Partying', 'Seduction', 'Sex']"	Hit	Love
5def6aa254d79fcf0de3edfd	Prince And The Revolution	0.0353	https://api.spotify.com/v1/audio-analysis/54X78diSLoUDI3joC2bjMz	0.367	520787	0.452	54X78diSLoUDI3joC2bjMz	0.00228	10	0.689	-10.422	1	0.0307	113.066	4	https://api.spotify.com/v1/tracks/54X78diSLoUDI3joC2bjMz	audio_features	spotify:track:54X78diSLoUDI3joC2bjMz	0.189	Purple Rain	"['Night Driving', 'Prom', 'Romance']"	Non-hit	Love
5def6aa254d79fcf0de3edff	Wham! Featuring George Michael	0.00541	https://api.spotify.com/v1/audio-analysis/5apaFCPBsoA06bOqYRIPIw	0.716	299800	0.751	5apaFCPBsoA06bOqYRIPIw	0.772	5	0.0929	-11.835	1	0.0451	133.076	4	https://api.spotify.com/v1/tracks/5apaFCPBsoA06bOqYRIPIw	audio_features	spotify:track:5apaFCPBsoA06bOqYRIPIw	0.681	Careless Whisper	"['Feeling Blue', 'Heartache', 'In Love', 'Late Night', 'Romantic Evening', 'Seduction', 'Sex', 'Slow Dance']"	Non-hit	Love
5def6aa254d79fcf0de3ee00	Leona Lewis	0.512	https://api.spotify.com/v1/audio-analysis/2iXBZ32Fz5VDCLeE0JIdX5	0.584	234173	0.7	2iXBZ32Fz5VDCLeE0JIdX5	0.0000243	6	0.13	-4.251	1	0.0506	163.953	4	https://api.spotify.com/v1/tracks/2iXBZ32Fz5VDCLeE0JIdX5	audio_features	spotify:track:2iXBZ32Fz5VDCLeE0JIdX5	0.549	Better In Time	"['In Love', 'Empowering', 'Girls Night Out']"	Non-hit	Love
5def6aa254d79fcf0de3ee01	Adele	0.312	https://api.spotify.com/v1/audio-analysis/71WAtDcWVYMoCsblD2uQXx	0.621	210507	0.473	71WAtDcWVYMoCsblD2uQXx	0	5	0.11	-6.07	0	0.0251	80.027	4	https://api.spotify.com/v1/tracks/71WAtDcWVYMoCsblD2uQXx	audio_features	spotify:track:71WAtDcWVYMoCsblD2uQXx	0.325	Chasing Pavements	"['Introspection', 'Reflection', 'Solitude', 'In Love', 'Motivation']"	Non-hit	Love
5def6aa254d79fcf0de3ee03	Brenda Lee	0.614	https://api.spotify.com/v1/audio-analysis/2EjXfH91m7f8HiJN1yQg97	0.589	126267	0.472	2EjXfH91m7f8HiJN1yQg97	0	8	0.505	-8.749	1	0.0502	67.196	4	https://api.spotify.com/v1/tracks/2EjXfH91m7f8HiJN1yQg97	audio_features	spotify:track:2EjXfH91m7f8HiJN1yQg97	0.898	Rockin' Around The Christmas Tree	"['Christmas Party', 'Holidays', 'Family Gatherings', 'Celebration', 'Relaxation', 'Winter', 'Small Gathering', 'Seduction']"	Non-hit	Love
5def6aa254d79fcf0de3ee04	Prince	0.137	https://api.spotify.com/v1/audio-analysis/2H7PHVdQ3mXqEHXcvclTB0	0.866	379267	0.73	2H7PHVdQ3mXqEHXcvclTB0	0	5	0.0843	-8.201	1	0.0767	118.523	4	https://api.spotify.com/v1/tracks/2H7PHVdQ3mXqEHXcvclTB0	audio_features	spotify:track:2H7PHVdQ3mXqEHXcvclTB0	0.625	1999	"['Club', 'Cool & Cocky', 'Empowering', 'Freedom', 'Late Night', 'Maverick', 'Partying', 'Sex']"	Non-hit	Love
5def6aa254d79fcf0de3ee07	Paramore	0.144	https://api.spotify.com/v1/audio-analysis/7JIuqL4ZqkpfGKQhYlrirs	0.452	267653	0.563	7JIuqL4ZqkpfGKQhYlrirs	0	4	0.143	-6.607	1	0.0272	137.715	3	https://api.spotify.com/v1/tracks/7JIuqL4ZqkpfGKQhYlrirs	audio_features	spotify:track:7JIuqL4ZqkpfGKQhYlrirs	0.209	The Only Exception	['In Love']	Hit	Love
5def6aa254d79fcf0de3ee0a	Miranda Lambert	0.0499	https://api.spotify.com/v1/audio-analysis/08NPIspzvBNj88lHalgA4V	0.35	287760	0.777	08NPIspzvBNj88lHalgA4V	0.000742	10	0.413	-4.33	1	0.0336	185.04	4	https://api.spotify.com/v1/tracks/08NPIspzvBNj88lHalgA4V	audio_features	spotify:track:08NPIspzvBNj88lHalgA4V	0.419	White Liar	"['Breakup', 'Girls Night Out']"	Non-hit	Breakup
5def6aa254d79fcf0de3ee0f	David Guetta Featuring Usher	0.227	https://api.spotify.com/v1/audio-analysis/1tAutlhI9FwnKn7fVgmd5P	0.608	208133	0.614	1tAutlhI9FwnKn7fVgmd5P	0.00000406	2	0.157	-3.727	1	0.0285	127.884	4	https://api.spotify.com/v1/tracks/1tAutlhI9FwnKn7fVgmd5P	audio_features	spotify:track:1tAutlhI9FwnKn7fVgmd5P	0.402	Without You	"['Feeling Blue', 'Happiness', 'In Love']"	Hit	Love
5def6aa254d79fcf0de3ee10	Hinder	0.0292	https://api.spotify.com/v1/audio-analysis/4xNfsvj9mOVnMTvHZZ8HNk	0.41	232267	0.816	4xNfsvj9mOVnMTvHZZ8HNk	0.0000201	3	0.129	-3.83	1	0.0333	136.014	4	https://api.spotify.com/v1/tracks/4xNfsvj9mOVnMTvHZZ8HNk	audio_features	spotify:track:4xNfsvj9mOVnMTvHZZ8HNk	0.288	Without You	"['Breakup', 'Heartache', 'In Love', 'Introspection', 'Reflection', 'Regret', 'Freedom']"	Non-hit	Love
5def6aa254d79fcf0de3ee11	Britney Spears	0.073	https://api.spotify.com/v1/audio-analysis/4fixebDZAVToLbUCuEloa2	0.724	224400	0.695	4fixebDZAVToLbUCuEloa2	0	11	0.0889	-5.226	1	0.0622	139	4	https://api.spotify.com/v1/tracks/4fixebDZAVToLbUCuEloa2	audio_features	spotify:track:4fixebDZAVToLbUCuEloa2	0.235	Womanizer	"['Freedom', 'Girls Night Out', 'Partying', 'Breakup', 'Sex']"	Hit	Love
5def6aa254d79fcf0de3ee14	Martina McBride	0.0596	https://api.spotify.com/v1/audio-analysis/0F9BbXn7zjDkM6SRJvkBOd	0.572	221667	0.673	0F9BbXn7zjDkM6SRJvkBOd	0	6	0.0887	-5.565	1	0.042	106.024	4	https://api.spotify.com/v1/tracks/0F9BbXn7zjDkM6SRJvkBOd	audio_features	spotify:track:0F9BbXn7zjDkM6SRJvkBOd	0.573	Wrong Baby Wrong	"['Breakup', 'Freedom', 'Girls Night Out']"	Non-hit	Breakup
5def6aa254d79fcf0de3ee15	Beyonce	0.171	https://api.spotify.com/v1/audio-analysis/40xhyfAPDoMtv494MfPevP	0.47	215947	0.792	40xhyfAPDoMtv494MfPevP	0.00000128	0	0.313	-8.932	1	0.26	170.085	4	https://api.spotify.com/v1/tracks/40xhyfAPDoMtv494MfPevP	audio_features	spotify:track:40xhyfAPDoMtv494MfPevP	0.214	XO	"['In Love', 'Playful', 'Romance']"	Non-hit	Love
5def6aa254d79fcf0de3ee1a	Daughtry	0.107	https://api.spotify.com/v1/audio-analysis/35SuLFF1dk9nBgjE2HzTzp	0.387	251627	0.862	35SuLFF1dk9nBgjE2HzTzp	0	9	0.103	-2.219	0	0.0457	161.984	4	https://api.spotify.com/v1/tracks/35SuLFF1dk9nBgjE2HzTzp	audio_features	spotify:track:35SuLFF1dk9nBgjE2HzTzp	0.337	What About Now	"['Breakup', 'Empowering', 'Hanging Out', 'Heartache', 'Loss/Grief', 'Reflection', 'Regret']"	Non-hit	Breakup
5def6aa254d79fcf0de3ee1c	Russ	0.484	https://api.spotify.com/v1/audio-analysis/3pndPhlQWjuSoXhcIIdBjv	0.71	165853	0.404	3pndPhlQWjuSoXhcIIdBjv	0	1	0.0953	-10.04	0	0.379	139.553	4	https://api.spotify.com/v1/tracks/3pndPhlQWjuSoXhcIIdBjv	audio_features	spotify:track:3pndPhlQWjuSoXhcIIdBjv	0.398	What They Want	"['Happiness', 'Mischievous', 'Sex']"	Non-hit	Love
5def6aa254d79fcf0de3ee22	David Guetta Featuring Kelly Rowland	0.0157	https://api.spotify.com/v1/audio-analysis/77FULy278MulVvGWS8BfK7	0.674	191000	0.862	77FULy278MulVvGWS8BfK7	0.000427	11	0.169	-4.614	1	0.0253	129.965	4	https://api.spotify.com/v1/tracks/77FULy278MulVvGWS8BfK7	audio_features	spotify:track:77FULy278MulVvGWS8BfK7	0.5	When Love Takes Over	"['Club', 'Day Driving', 'Exercise/Workout', 'In Love', 'New Love']"	Non-hit	Love
5def6aa254d79fcf0de3ee23	Jason Aldean	0.234	https://api.spotify.com/v1/audio-analysis/25rV6ArwFMht49oONoqSLQ	0.496	238413	0.577	25rV6ArwFMht49oONoqSLQ	0.0000024	9	0.109	-5.305	1	0.0257	143.014	4	https://api.spotify.com/v1/tracks/25rV6ArwFMht49oONoqSLQ	audio_features	spotify:track:25rV6ArwFMht49oONoqSLQ	0.381	The Truth	['Breakup']	Non-hit	Breakup
5def6aa254d79fcf0de3ee25	Usher	0.175	https://api.spotify.com/v1/audio-analysis/6IUiqtI8tE49sqGbmtrNd8	0.626	281293	0.52	6IUiqtI8tE49sqGbmtrNd8	0	9	0.13	-8.077	0	0.0892	77.468	4	https://api.spotify.com/v1/tracks/6IUiqtI8tE49sqGbmtrNd8	audio_features	spotify:track:6IUiqtI8tE49sqGbmtrNd8	0.257	There Goes My Baby	"['In Love', 'Seduction']"	Hit	Love
5def6aa254d79fcf0de3ee27	Chris Young Duet With Cassadee Pope	0.811	https://api.spotify.com/v1/audio-analysis/1MwhjvmxOhPTgs4BuHFP8t	0.632	46253	0.323	1MwhjvmxOhPTgs4BuHFP8t	0	10	0.102	-14.042	0	0.951	171.053	4	https://api.spotify.com/v1/tracks/1MwhjvmxOhPTgs4BuHFP8t	audio_features	spotify:track:1MwhjvmxOhPTgs4BuHFP8t	0.769	Think Of You	"['Girls Night Out', 'Comfort', 'Day Driving', 'Exercise/Workout', 'In Love', 'New Love', 'Summer']"	Non-hit	Love
5def6aa254d79fcf0de3ee2b	Adam Lambert	0.00532	https://api.spotify.com/v1/audio-analysis/4Czm9ZRnUzQJZn9y5QYwxf	0.26	282813	0.7	4Czm9ZRnUzQJZn9y5QYwxf	0	2	0.357	-3.58	1	0.0312	147.872	4	https://api.spotify.com/v1/tracks/4Czm9ZRnUzQJZn9y5QYwxf	audio_features	spotify:track:4Czm9ZRnUzQJZn9y5QYwxf	0.202	Time For Miracles	"['In Love', 'Reflection']"	Non-hit	Love
5def6aa254d79fcf0de3ee2c	Taylor Swift	0.0284	https://api.spotify.com/v1/audio-analysis/1P5QpwOgXJuoVTm3CWbnLY	0.485	241813	0.717	1P5QpwOgXJuoVTm3CWbnLY	0.00000563	7	0.14	-4.54	1	0.0321	158.047	4	https://api.spotify.com/v1/tracks/1P5QpwOgXJuoVTm3CWbnLY	audio_features	spotify:track:1P5QpwOgXJuoVTm3CWbnLY	0.356	Today Was A Fairytale	"['In Love', 'New Love']"	Hit	Love
5def6aa254d79fcf0de3ee2f	Britney Spears	0.0192	https://api.spotify.com/v1/audio-analysis/2hdy9Wt9qp7M7d0U3ossu2	0.717	216520	0.587	2hdy9Wt9qp7M7d0U3ossu2	0	4	0.0523	-7.296	0	0.0339	129.954	4	https://api.spotify.com/v1/tracks/2hdy9Wt9qp7M7d0U3ossu2	audio_features	spotify:track:2hdy9Wt9qp7M7d0U3ossu2	0.544	If U Seek Amy	"['Freedom', 'Girls Night Out', 'Partying', 'Breakup', 'Sex']"	Hit	Love
5def6aa254d79fcf0de3ee33	David Cook	0.0794	https://api.spotify.com/v1/audio-analysis/7zmqbdEqmQWgU2wOoBPG83	0.446	228827	0.834	7zmqbdEqmQWgU2wOoBPG83	0	9	0.114	-4.014	0	0.0341	132.034	4	https://api.spotify.com/v1/tracks/7zmqbdEqmQWgU2wOoBPG83	audio_features	spotify:track:7zmqbdEqmQWgU2wOoBPG83	0.363	Light On	"['Breakup', 'Feeling Blue']"	Non-hit	Breakup
5def6aa254d79fcf0de3ee34	Jonas Brothers	0.126	https://api.spotify.com/v1/audio-analysis/3F8xLc6T4VvKH7I6wqVAN2	0.597	220693	0.499	3F8xLc6T4VvKH7I6wqVAN2	0	4	0.214	-6.216	1	0.0581	79.071	4	https://api.spotify.com/v1/tracks/3F8xLc6T4VvKH7I6wqVAN2	audio_features	spotify:track:3F8xLc6T4VvKH7I6wqVAN2	0.521	Lovebug	"['Girls Night Out', 'Affection/Fondness', 'Heartache', 'In Love', 'Introspection', 'New Love', 'Reflection']"	Non-hit	Love
5def6aa254d79fcf0de3ee36	Whitney Houston	0.207	https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj	0.709	291293	0.824	2tUBqZG2AbRi7Q0BIrVrEj	0.000307	1	0.0888	-8.824	1	0.0453	118.814	4	https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj	audio_features	spotify:track:2tUBqZG2AbRi7Q0BIrVrEj	0.867	I Wanna Dance With Somebody (Who Loves Me)	"['New Love', 'In Love', 'Girls Night Out', 'Club', 'Partying', 'TGIF']"	Non-hit	Love
5def6aa254d79fcf0de3ee37	Whitney Houston	0.484	https://api.spotify.com/v1/audio-analysis/6yJxCltgtmGxIgKOS6ndnu	0.502	291400	0.305	6yJxCltgtmGxIgKOS6ndnu	0.00000355	9	0.117	-16.011	1	0.0339	131.242	4	https://api.spotify.com/v1/tracks/6yJxCltgtmGxIgKOS6ndnu	audio_features	spotify:track:6yJxCltgtmGxIgKOS6ndnu	0.248	Greatest Love Of All	"['Birth', 'New Love', 'Affection/Fondness', 'In Love', 'Empowering', 'Motivation', 'Sunday Afternoon']"	Non-hit	Love
5def6aa254d79fcf0de3ee3c	Whitney Houston	0.201	https://api.spotify.com/v1/audio-analysis/5tdKaKLnC4SgtDZ6RlWeal	0.832	275533	0.544	5tdKaKLnC4SgtDZ6RlWeal	0.000139	6	0.632	-12.697	1	0.0442	119.49	4	https://api.spotify.com/v1/tracks/5tdKaKLnC4SgtDZ6RlWeal	audio_features	spotify:track:5tdKaKLnC4SgtDZ6RlWeal	0.928	How Will I Know	"['New Love', 'In Love', 'Girls Night Out', 'Partying', 'TGIF']"	Non-hit	Love
5def6aa254d79fcf0de3ee3d	Whitney Houston	0.844	https://api.spotify.com/v1/audio-analysis/4eHbdreAnSOrDDsFfc4Fpm	0.306	271093	0.214	4eHbdreAnSOrDDsFfc4Fpm	0.0000053	4	0.0839	-12.518	1	0.0356	66.98	4	https://api.spotify.com/v1/tracks/4eHbdreAnSOrDDsFfc4Fpm	audio_features	spotify:track:4eHbdreAnSOrDDsFfc4Fpm	0.108	I Will Always Love You	"['New Love', 'Affection/Fondness', 'In Love', 'Romantic Evening', 'Seduction', 'Slow Dance', 'Breakup']"	Non-hit	Breakup
5def6aa254d79fcf0de3ee3f	Beyonce	0.0673	https://api.spotify.com/v1/audio-analysis/6fmeXejj4CNkAQ78yao7oE	0.865	205813	0.829	6fmeXejj4CNkAQ78yao7oE	0	0	0.253	-6.981	0	0.315	96.511	4	https://api.spotify.com/v1/tracks/6fmeXejj4CNkAQ78yao7oE	audio_features	spotify:track:6fmeXejj4CNkAQ78yao7oE	0.651	Get Me Bodied	"['Club', 'Girls Night Out', 'Mischievous', 'Partying', 'Seduction', 'TGIF']"	Non-hit	Love
5def6aa254d79fcf0de3ee41	Rihanna	0.0863	https://api.spotify.com/v1/audio-analysis/2VOomzT6VavJOGBeySqaMc	0.707	238627	0.813	2VOomzT6VavJOGBeySqaMc	0	11	0.168	-4.515	0	0.0571	124.921	4	https://api.spotify.com/v1/tracks/2VOomzT6VavJOGBeySqaMc	audio_features	spotify:track:2VOomzT6VavJOGBeySqaMc	0.722	Disturbia	"['Club', 'Girls Night Out', 'Introspection', 'Late Night', 'Partying', 'Sex']"	Hit	Love
5def6aa254d79fcf0de3ee42	Saving Abel	0.000821	https://api.spotify.com/v1/audio-analysis/3pxCXv0NACYfYnLjFcQW5D	0.512	222827	0.865	3pxCXv0NACYfYnLjFcQW5D	0	7	0.0982	-4.146	1	0.0338	138.017	4	https://api.spotify.com/v1/tracks/3pxCXv0NACYfYnLjFcQW5D	audio_features	spotify:track:3pxCXv0NACYfYnLjFcQW5D	0.529	Addicted	"['Cool & Cocky', 'Hanging Out', 'Partying', 'Guys Night Out', 'In Love', 'Sex']"	Non-hit	Love
5def6aa254d79fcf0de3ee43	Ne-Yo	0.028	https://api.spotify.com/v1/audio-analysis/2XbfY2O2v3xwedUJ0J2kkr	0.711	234360	0.753	2XbfY2O2v3xwedUJ0J2kkr	0.0000296	4	0.152	-6.461	0	0.0766	126.051	4	https://api.spotify.com/v1/tracks/2XbfY2O2v3xwedUJ0J2kkr	audio_features	spotify:track:2XbfY2O2v3xwedUJ0J2kkr	0.588	Closer	"['Club', 'Late Night', 'Partying', 'Seduction', 'In Love', 'Sex']"	Non-hit	Love
5def6aa254d79fcf0de3ee45	Taylor Swift	0.707	https://api.spotify.com/v1/audio-analysis/4A2LfnduSTsE8u0ecYROxE	0.474	267107	0.48	4A2LfnduSTsE8u0ecYROxE	0.000108	2	0.0903	-8.894	1	0.0622	170.109	4	https://api.spotify.com/v1/tracks/4A2LfnduSTsE8u0ecYROxE	audio_features	spotify:track:4A2LfnduSTsE8u0ecYROxE	0.319	You Are In Love	['In Love']	Non-hit	Love
5def6aa254d79fcf0de3ee46	Taylor Swift	0.162	https://api.spotify.com/v1/audio-analysis/3GCL1PydwsLodcpv0Ll1ch	0.687	231133	0.783	3GCL1PydwsLodcpv0Ll1ch	0.0000135	6	0.114	-4.44	1	0.0386	129.964	4	https://api.spotify.com/v1/tracks/3GCL1PydwsLodcpv0Ll1ch	audio_features	spotify:track:3GCL1PydwsLodcpv0Ll1ch	0.443	You Belong With Me	"['In Love', 'Motivation', 'New Love', 'Victory']"	Hit	Love
5def6aa254d79fcf0de3ee47	Keyshia Cole	0.578	https://api.spotify.com/v1/audio-analysis/5T0LcVM6SwLX95hLedcseh	0.681	230920	0.666	5T0LcVM6SwLX95hLedcseh	0	2	0.26	-4.984	0	0.0491	111.401	4	https://api.spotify.com/v1/tracks/5T0LcVM6SwLX95hLedcseh	audio_features	spotify:track:5T0LcVM6SwLX95hLedcseh	0.732	You Complete Me	"['In Love', 'Romantic Evening']"	Non-hit	Love
5def6aa254d79fcf0de3ee48	Daughtry	0.0162	https://api.spotify.com/v1/audio-analysis/2dqi8gJUty40NPSfc68Ngr	0.42	239973	0.872	2dqi8gJUty40NPSfc68Ngr	0	1	0.0919	-3.712	0	0.0406	166.119	4	https://api.spotify.com/v1/tracks/2dqi8gJUty40NPSfc68Ngr	audio_features	spotify:track:2dqi8gJUty40NPSfc68Ngr	0.312	You Don't Belong	"['Breakup', 'Heartache', 'Reflection', 'Regret']"	Non-hit	Breakup
5def6aa254d79fcf0de3ee49	The Fray	0.0187	https://api.spotify.com/v1/audio-analysis/4IoYz8XqqdowINzfRrFnhi	0.338	241853	0.803	4IoYz8XqqdowINzfRrFnhi	0	8	0.136	-5.412	0	0.0413	151.994	4	https://api.spotify.com/v1/tracks/4IoYz8XqqdowINzfRrFnhi	audio_features	spotify:track:4IoYz8XqqdowINzfRrFnhi	0.4	You Found Me	"['Comfort', 'Introspection', 'In Love', 'Reflection', 'Reminiscing']"	Hit	Love
5def6aa254d79fcf0de3ee4c	Chris Young	0.316	https://api.spotify.com/v1/audio-analysis/3VCWhe7AtBrkhour9t6dq6	0.708	164520	0.708	3VCWhe7AtBrkhour9t6dq6	0	6	0.361	-5.12	0	0.0266	95.031	4	https://api.spotify.com/v1/tracks/3VCWhe7AtBrkhour9t6dq6	audio_features	spotify:track:3VCWhe7AtBrkhour9t6dq6	0.667	You	"['Dinner Ambiance', 'In Love', 'Relaxation', 'Romantic Evening']"	Non-hit	Love